"annotation_id","annotator","created_at","detected_symbol","file_path","has_comma_after_symbol","id","is_level_symbol","lead_time","line_number","line_text","sentiment","symbol_category","updated_at"
964,"1","2025-10-10T14:57:45.000483Z","參","data/filted/TPDM,113,審簡,2714,20250123,1.json",False,7724,True,3.429,195,"參與構成要件行為之實施，並不以參與構成犯罪事實之全部","Negative","大寫中文數字","2025-10-10T14:57:56.239272Z"
947,"1","2025-10-10T14:56:27.162338Z","三","data/filted/TPDM,113,審簡,2714,20250123,1.json",True,7753,True,0.449,490,"三、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:56:27.162356Z"
321,"1","2025-10-10T14:38:07.885044Z","一","data/filted/TPDM,113,審簡,2714,20250123,1.json",False,7761,True,1.035,553,"一重之三人以上共同犯詐欺取財罪嫌論處。另關於被告本件","Negative","中文數字","2025-10-10T14:38:07.885062Z"
938,"1","2025-10-10T14:56:19.107643Z","二","data/filted/TPDM,113,審簡,2714,20250123,1.json",True,7767,True,0.507,585,"二、掩飾或隱匿特定犯罪所得之本質、來源、去向、所在、所有","Positive","中文數字","2025-10-10T14:56:19.107668Z"
485,"1","2025-10-10T14:42:06.111678Z","三","data/filted/TPDM,113,審簡,2714,20250123,1.json",True,7768,True,0.445,587,"三、收受、持有或使用他人之特定犯罪所得。","Positive","中文數字","2025-10-10T14:42:06.111705Z"
835,"1","2025-10-10T14:52:59.879271Z","一","data/filted/TPDM,113,審簡,2714,20250123,1.json",True,7801,True,0.533,846,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:52:59.879290Z"
940,"1","2025-10-10T14:56:20.913969Z","五","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7829,True,0.441,354,"五、沒收：","Positive","中文數字","2025-10-10T14:56:20.913987Z"
874,"1","2025-10-10T14:54:59.943605Z","一","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7841,True,0.434,431,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:54:59.943623Z"
537,"1","2025-10-10T14:44:39.334270Z","三","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7843,True,0.612,433,"三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，","Positive","中文數字","2025-10-10T14:44:39.334291Z"
544,"1","2025-10-10T14:44:46.368372Z","一","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7854,True,0.482,545,"一、證據清單及待證事實：","Positive","中文數字","2025-10-10T14:44:46.368389Z"
273,"1","2025-10-10T14:34:22.253494Z","一","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7870,True,1.199,655,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:34:22.253512Z"
827,"1","2025-10-10T14:52:43.249572Z","二","data/filted/TPDM,113,審簡,2715,20250123,1.json",True,7883,True,0.507,747,"二、三人以上共同犯之。","Positive","中文數字","2025-10-10T14:52:43.249589Z"
234,"1","2025-10-10T14:32:32.504748Z","未","data/filted/TPDM,113,審簡,2726,20250109,1.json",False,7941,True,1.01,14,"未扣案犯罪所得新臺幣壹仟零參拾伍元沒收，於全部或一部不能","Negative","地支","2025-10-10T14:32:32.504788Z"
1031,"1","2025-10-10T14:59:46.908137Z","三","data/filted/TPDM,113,審簡,2727,20250114,1.json",True,7964,True,0.485,87,"三、被告前未曾因故意犯罪受有期徒刑以上刑之宣告，有臺灣高","Positive","中文數字","2025-10-10T14:59:46.908154Z"
519,"1","2025-10-10T14:43:16.454262Z","㈡","data/filted/TPDM,113,審簡,2727,20250114,1.json",False,7967,True,0.484,104,"㈡告訴人遭詐騙而匯入款項至被告所提供之帳戶內後，即由被","Positive","圍字數字","2025-10-10T14:43:16.454281Z"
281,"1","2025-10-10T14:34:46.144964Z","己","data/filted/TPDM,113,審簡,2763,20250103,1.json",False,8083,True,0.981,86,"己之力回饋於社會，爰認有課予一定負擔之必要，審酌被告","Negative","天干","2025-10-10T14:34:46.144981Z"
412,"1","2025-10-10T14:40:02.253564Z","四","data/filted/TPDM,113,審簡,2763,20250103,1.json",True,8084,True,0.615,90,"四、依刑事訴訟法第449條第2項、第3項、第454條第2項，逕以","Positive","中文數字","2025-10-10T14:40:02.253586Z"
757,"1","2025-10-10T14:51:06.082941Z","二","data/filted/TPDM,113,審簡,2765,20250108,1.json",True,8122,True,0.528,21,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:51:06.082960Z"
392,"1","2025-10-10T14:39:30.671527Z","一","data/filted/TPDM,113,審簡,2777,20250124,1.json",True,8142,True,0.795,16,"一、犯罪事實要旨：","Positive","中文數字","2025-10-10T14:39:30.671546Z"
614,"1","2025-10-10T14:46:43.366091Z","三","data/filted/TPDM,113,審簡,2777,20250124,1.json",True,8148,True,0.514,38,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:46:43.366112Z"
364,"1","2025-10-10T14:38:56.767643Z","二","data/filted/TPDM,113,審簡,2780,20250110,1.json",True,8201,True,0.537,20,"二、按甲基安非他命為毒品危害防制條例所列管之第二級毒品，","Positive","中文數字","2025-10-10T14:38:56.767661Z"
269,"1","2025-10-10T14:34:16.672908Z","一","data/filted/TPDM,113,審簡,2784,20250110,1.json",True,8212,True,0.684,15,"一、本件犯罪事實及證據，均引用起訴書之記載(如附件)。","Positive","中文數字","2025-10-10T14:34:16.672926Z"
336,"1","2025-10-10T14:38:24.958409Z","三","data/filted/TPDM,113,審簡,2784,20250110,1.json",True,8214,True,0.532,18,"三、犯誣告之罪，於所誣告之案件裁判確定前自白者，減輕或免","Positive","中文數字","2025-10-10T14:38:24.958427Z"
1021,"1","2025-10-10T14:59:36.307996Z","二","data/filted/TPDM,113,審簡,2786,20250110,1.json",True,8242,True,0.451,30,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:59:36.308016Z"
302,"1","2025-10-10T14:35:14.177585Z","㈤","data/filted/TPDM,113,審簡,2786,20250110,1.json",False,8247,True,1.068,48,"㈤爰審酌被告明知其並未取得葉彩鳳之同意或授權，擅自盜用","Positive","圍字數字","2025-10-10T14:35:14.177605Z"
115,"1","2025-10-10T13:42:53.345016Z","一","data/filted/TPDM,113,審簡,2786,20250110,1.json",True,8253,True,1.812,118,"一、潘曼玲為葉彩鳳之女，其明知葉彩鳳自民國108年9月4日即","Positive","中文數字","2025-10-10T13:42:53.345033Z"
945,"1","2025-10-10T14:56:25.299829Z","㈣","data/filted/TPDM,113,審簡上,106,20250110,1.json",False,8319,True,0.363,140,"㈣被告就附表Α編號1部分犯行，係以一行為同時觸犯行使偽造","Positive","圍字數字","2025-10-10T14:56:25.299848Z"
1009,"1","2025-10-10T14:59:24.097442Z","二","data/filted/TPDM,113,審簡上,106,20250110,1.json",True,8338,True,0.412,309,"二、案經乙○○訴由臺北市政府警察局南港分局報告偵辦。","Positive","中文數字","2025-10-10T14:59:24.097468Z"
899,"1","2025-10-10T14:55:30.850360Z","二","data/filted/TPDM,113,審簡上,106,20250110,1.json",True,8340,True,0.642,313,"二、核被告就犯罪事實㈠所為，係犯刑法第216條、第210條之行","Positive","中文數字","2025-10-10T14:55:30.850377Z"
803,"1","2025-10-10T14:52:14.861634Z","㈤","data/filted/TPDM,113,審簡上,106,20250110,1.json",False,8353,True,0.488,384,"㈤聲請人其餘之請求拋棄。","Positive","圍字數字","2025-10-10T14:52:14.861656Z"
369,"1","2025-10-10T14:39:02.907818Z","②","data/filted/TPDM,113,審簡上,171,20250120,1.json",False,8386,True,1.692,161,"②關於自白減輕其刑之規定，前次修正前即被告行為時第16條","Positive","帶圈數字","2025-10-10T14:39:02.907837Z"
286,"1","2025-10-10T14:34:52.693608Z","㈠","data/filted/TPDM,113,審簡上,171,20250120,1.json",False,8393,True,0.716,208,"㈠按共同實施犯罪行為之人，在合同意思範圍以內，各自分擔","Positive","圍字數字","2025-10-10T14:34:52.693627Z"
642,"1","2025-10-10T14:47:21.204683Z","②","data/filted/TPDM,113,審簡上,171,20250120,1.json",False,8401,True,0.515,289,"②關於自白減輕其刑之規定，前次修正前即被告行為時第16條","Positive","帶圈數字","2025-10-10T14:47:21.204701Z"
446,"1","2025-10-10T14:41:12.321007Z","一","data/filted/TPDM,113,審簡上,238,20250120,1.json",True,8613,True,0.569,548,"一、犯罪事實：","Positive","中文數字","2025-10-10T14:41:12.321027Z"
517,"1","2025-10-10T14:43:14.474743Z","四","data/filted/TPDM,113,審簡上,266,20250109,1.json",True,8649,True,0.552,50,"四、被告經合法傳喚無正當理由未於審理期日到庭，爰依刑事訴","Positive","中文數字","2025-10-10T14:43:14.474772Z"
844,"1","2025-10-10T14:53:11.655861Z","一","data/filted/TPDM,113,審簡上,269,20250114,1.json",True,8652,True,0.623,37,"一、按被告以外之人於審判外之言詞或書面陳述，除法律有規定","Positive","中文數字","2025-10-10T14:53:11.655878Z"
230,"1","2025-10-10T14:32:25.994427Z","未","data/filted/TPDM,113,審簡上,269,20250114,1.json",False,8667,True,1.318,200,"未洽。","Negative","地支","2025-10-10T14:32:25.994464Z"
184,"1","2025-10-10T14:30:23.820644Z","四","data/filted/TPDM,113,審簡上,269,20250114,1.json",True,8668,True,0.766,246,"四、沒收之說明：","Positive","中文數字","2025-10-10T14:30:23.820663Z"
671,"1","2025-10-10T14:47:55.600261Z","㈡","data/filted/TPDM,113,審簡上,288,20250120,1.json",False,8742,True,0.691,153,"㈡原審以被告犯行罪證明確，予以論罪科刑，固非無見，公訴","Positive","圍字數字","2025-10-10T14:47:55.600283Z"
928,"1","2025-10-10T14:56:06.909666Z","七","data/filted/TPDM,113,審簡上,288,20250120,1.json",True,8745,True,0.688,186,"七、被告前未曾因故意犯罪受有期徒刑之宣告，有臺灣高等法院","Positive","中文數字","2025-10-10T14:56:06.909683Z"
713,"1","2025-10-10T14:48:46.982557Z","㈡","data/filted/TPDM,113,審簡上,288,20250120,1.json",False,8748,True,0.507,204,"㈡上開洗錢防制法關於沒收之規定，固為刑法關於沒收之特別","Positive","圍字數字","2025-10-10T14:48:46.982577Z"
997,"1","2025-10-10T14:59:08.732324Z","參","data/filted/TPDM,113,審簡上更一,1,20250107,1.json",True,8873,True,0.409,52,"參、論罪科刑之依據：","Positive","大寫中文數字","2025-10-10T14:59:08.732340Z"
808,"1","2025-10-10T14:52:20.326785Z","㈣","data/filted/TPDM,113,審訴,1039,20250120,2.json",False,8912,True,0.467,119,"㈣臺灣臺北地方法院一一三年度審簡字第四五六號案件經審理","Positive","圍字數字","2025-10-10T14:52:20.326802Z"
598,"1","2025-10-10T14:46:17.483284Z","㈡","data/filted/TPDM,113,審訴,1039,20250120,2.json",False,8923,True,1.046,228,"㈡被告將其名下之銀行帳戶提供給真實姓名年籍不詳之詐欺集","Positive","圍字數字","2025-10-10T14:46:17.483306Z"
664,"1","2025-10-10T14:47:47.280180Z","㈢","data/filted/TPDM,113,審訴,1039,20250120,2.json",False,8944,True,0.544,441,"㈢定應執行刑：","Positive","圍字數字","2025-10-10T14:47:47.280202Z"
291,"1","2025-10-10T14:34:58.680795Z","三","data/filted/TPDM,113,審訴,1039,20250120,2.json",True,8960,True,0.555,626,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:34:58.680813Z"
325,"1","2025-10-10T14:38:12.434987Z","㈢","data/filted/TPDM,113,審訴,1039,20250120,2.json",False,8963,True,0.689,664,"㈢被告與真實姓名年籍不詳之詐欺集團成年成員（無證據證明","Positive","圍字數字","2025-10-10T14:38:12.435011Z"
474,"1","2025-10-10T14:41:53.510150Z","㈠","data/filted/TPDM,113,審訴,1135,20250102,2.json",False,9019,True,0.583,55,"㈠被告王柏仁行為後，洗錢防制法業於民國113年7月31日修正","Positive","圍字數字","2025-10-10T14:41:53.510180Z"
936,"1","2025-10-10T14:56:17.116618Z","二","data/filted/TPDM,113,審訴,1241,20250124,1.json",True,9069,True,0.551,186,"二、配合辦理都市更新重建之處理程序。","Positive","中文數字","2025-10-10T14:56:17.116636Z"
268,"1","2025-10-10T14:34:15.456330Z","二","data/filted/TPDM,113,審訴,1315,20250113,2.json",True,9096,True,0.727,50,"二、證據部分另應補充增列「被告黃士育於本院準備程序中及審","Positive","中文數字","2025-10-10T14:34:15.456348Z"
979,"1","2025-10-10T14:58:14.812245Z","二","data/filted/TPDM,113,審訴,1315,20250113,2.json",False,9100,True,0.47,64,"二。有期徒刑之減輕，應就其最高度及最低度同減輕之，然","Positive","中文數字","2025-10-10T14:58:14.812278Z"
473,"1","2025-10-10T14:41:52.354612Z","七","data/filted/TPDM,113,審訴,1315,20250113,2.json",True,9114,True,0.65,146,"七、爰以行為人之責任為基礎，審酌被告於本案擔任保管提款卡、收水之工作，漠視他人財產權，對社會治安造成相當之影響，應予非難；併參以其犯後坦承犯行，供稱：我有心繳納犯罪所得，但是我沒有辦法繳納，因為我現在人在監等語（見本院卷第229頁）；暨其與本案部分被害人調解成立（見附表編號1至2「和解情形」欄所示）等犯後態度；兼衡其於本案擔任角色之涉案程度，犯罪所生損害、所得利益；再審酌其自述高中肄業之智識程度、入監前擔任KTV服務生，月收入大概3至4萬元，未婚，無扶養對象之家庭生活經濟狀況（見本院卷第230頁）暨其犯罪之動機、目的及手段等一切情狀，爰分別量處如主文（即附表編號1至2「宣告刑」欄）所示之刑，暨定其應執行之刑，以示懲儆。","Positive","中文數字","2025-10-10T14:41:52.354642Z"
703,"1","2025-10-10T14:48:33.858863Z","一","data/filted/TPDM,113,審訴,1315,20250113,2.json",True,9123,True,0.726,225,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:48:33.858888Z"
593,"1","2025-10-10T14:46:09.807005Z","三","data/filted/TPDM,113,審訴,1368,20250123,4.json",True,9151,True,0.64,86,"三、被告與「5678」及其他真實姓名年籍不詳之本案詐欺集團其","Positive","中文數字","2025-10-10T14:46:09.807022Z"
863,"1","2025-10-10T14:53:41.045344Z","參","data/filted/TPDM,113,審訴,1368,20250123,4.json",False,9155,True,0.76,103,"參照）。茲分述如下：","Negative","大寫中文數字","2025-10-10T14:53:41.045366Z"
119,"1","2025-10-10T13:43:09.255697Z","三","data/filted/TPDM,113,審訴,1368,20250123,4.json",True,9171,True,1.487,242,"三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，","Positive","中文數字","2025-10-10T13:43:09.255717Z"
538,"1","2025-10-10T14:44:40.309709Z","二","data/filted/TPDM,113,審訴,1368,20250123,4.json",True,9177,True,0.505,259,"二、刑法第 121 條第 1 項、第 123 條、第 201 條之 1 第 2","Positive","中文數字","2025-10-10T14:44:40.309729Z"
606,"1","2025-10-10T14:46:31.359570Z","十","data/filted/TPDM,113,審訴,1368,20250123,4.json",False,9188,True,2.048,275,"十三、本法第 14 條之罪。","Positive","中文數字","2025-10-10T14:46:31.359590Z"
111,"1","2025-10-10T13:42:03.171473Z","㈥","data/filted/TPDM,113,審訴,1530,20250123,2.json",False,9200,True,1.661,83,"㈥爰以行為人之責任為基礎，審酌被告明知現今社會詐欺集團","Positive","圍字數字","2025-10-10T13:42:03.171494Z"
1041,"1","2025-10-10T14:59:59.093967Z","一","data/filted/TPDM,113,審訴,1554,20250113,1.json",True,9245,True,0.405,250,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:59:59.093981Z"
136,"1","2025-10-10T13:45:05.068257Z","二","data/filted/TPDM,113,審訴,1554,20250113,1.json",True,9250,True,1.206,261,"二、掩飾或隱匿特定犯罪所得之本質、來源、去向、所在、所有","Positive","中文數字","2025-10-10T13:45:05.068278Z"
663,"1","2025-10-10T14:47:46.071633Z","一","data/filted/TPDM,113,審訴,1579,20250109,1.json",False,9272,True,0.988,234,"一致，然二者仍有部分合致，且犯罪目的單一，依一般社會","Negative","中文數字","2025-10-10T14:47:46.071656Z"
410,"1","2025-10-10T14:40:00.001242Z","一","data/filted/TPDM,113,審訴,1579,20250109,1.json",False,9277,True,0.996,286,"一重處斷，乃將想像競合犯組成之評價上數罪，合併為科刑","Negative","中文數字","2025-10-10T14:40:00.001264Z"
513,"1","2025-10-10T14:43:09.955594Z","一","data/filted/TPDM,113,審訴,1668,20250102,1.json",True,9310,True,0.771,24,"一、起訴書犯罪事實欄一、第11至末行所載「竟仍與『傑克』所屬","Positive","中文數字","2025-10-10T14:43:09.955613Z"
437,"1","2025-10-10T14:41:02.462480Z","五","data/filted/TPDM,113,審訴,1668,20250102,1.json",True,9332,True,0.536,211,"五、被告與蔡孟哲、「傑克」及其他真實姓名年籍不詳之本案詐欺","Positive","中文數字","2025-10-10T14:41:02.462512Z"
832,"1","2025-10-10T14:52:55.857517Z","七","data/filted/TPDM,113,審訴,1668,20250102,1.json",True,9334,True,0.588,218,"七、被告就附表一編號1至2、附表二編號1至4所為，犯意各別，","Positive","中文數字","2025-10-10T14:52:55.857541Z"
811,"1","2025-10-10T14:52:23.826606Z","三","data/filted/TPDM,113,審訴,1668,20250102,1.json",True,9342,True,0.526,247,"三、另附表二編號1至4所示被害人受騙款項，固係被告洗錢之財","Positive","中文數字","2025-10-10T14:52:23.826625Z"
